feature1,feature2,feature3,feature4,feature5,feature6,target
-0.4924208650591231,-0.8794374795856168,-1.1726722168751245,-2.2416752485117826,-0.2608548592459149,-1.5301733334184289,1
0.3271509720734562,0.39246259546140205,-1.17074762226834,-0.38799621059955125,-0.7559691132069655,-0.9183633153501819,4
-1.0366062920008787,1.242310721463857,-1.675421187546751,-1.0314521247619841,-0.6890886258621592,-2.111117250646804,0
-1.5342225282647082,2.1154599007763095,1.5131084618533406,0.5011588802065429,1.6203019833406618,0.10612213970062917,3
-0.5673089702427784,1.65432138293893,-0.8215018246231321,1.5617807870611466,-0.9599221479291902,-0.49357117657907534,1
-0.293265416826489,-1.8028224970875766,-1.3241703001534453,2.0060332361792557,-2.401452985634414,0.5001233169589396,1
-0.13762260058561882,-1.0699369157196053,-0.2966227529402663,0.17428468907004668,-0.578094182731032,0.17853765874668184,3
-0.3499929912088715,-0.43511280276228903,-0.6038537516881048,-1.9987089775322993,0.22732979076306326,-1.174717857230328,3
2.3580173517199827,1.217410857262779,1.245995632331648,0.35271423536672364,1.1599400140526264,1.1596471734080451,4
-3.0602430750206224,0.3892487874227306,-1.9351145681672663,-1.26453387431559,-0.9733712560763369,-2.636378202472569,1
-1.8830353970619005,1.4773947609298728,-0.697296990518185,0.8430021325933845,-0.5650691631838414,-1.0082060113600873,0
-1.8601987177672639,2.4515089739713263,-0.48510466651405904,-0.568964733520357,0.4412832642601121,-1.7619543407091938,2
-0.8713226881801748,-0.5747859539561273,-0.5985168664797405,-0.1890949938472286,-0.5519904494947011,-0.5005906064745805,3
-1.8866713980891625,5.747787194818185,2.825691214145265,1.8101487676787362,3.062261075057921,0.27786269928291596,3
-1.1339368910469978,-0.829082432185732,-1.055453068103228,0.4928200702830353,-1.286016021097086,-0.4853591628150134,1
1.7151638845210373,1.6141961418912871,0.2990367172044397,1.0930854228472349,0.14239429439269313,0.6025103425621189,4
0.5884230579217513,-0.4983182040160635,-1.0370386914079266,-0.8899369541983755,-0.6458816248287447,-0.7109930142340534,3
-1.1080871336246745,-1.9857562943566538,-0.912870802695783,-1.2182650629457175,-0.7172535219577052,-0.7635994008353785,1
1.5773576219544554,0.5085720359047321,1.3910116106848855,-2.1987607119908334,2.2072462622070423,0.18373098781300223,4
2.484561945227303,0.6118119395453612,-0.8790335817733319,-0.061476444382056794,-0.6361133075764565,-0.10777543306031129,2
-0.8251515691506388,-1.6546633173158596,-2.132936852718055,1.8123394564313944,-2.968228800569295,-0.26228821069679165,1
0.8275109426135627,-0.4730491995812566,-0.9738048425012786,1.1770669608264526,-1.4607179861866326,0.2547674970093878,2
-2.0896467935698437,1.4213705613841185,0.9163535355627825,-0.019226452384344395,1.1744899911369382,-0.41525449097400496,2
2.7564142594208296,0.8070163673898065,0.313802013300307,-0.30750351013431865,0.5321288822176643,0.5343281868969443,4
1.0214413759219647,1.0153636422574335,-0.31913878894507997,-0.4763521639728061,0.1451959169983134,-0.43949594192316843,4
-1.0011273380520496,-1.7893999947190191,-2.5934174882742935,-2.6941791415601233,-1.4947488071868438,-2.4528929414817786,1
-1.4057689477348188,-0.792973341407892,-1.4949761839778763,-0.9881237946397381,-1.02578654560098,-1.4624701990487248,1
0.991289107499344,-1.7906314850621463,2.0873524205152103,0.7797716608968992,1.020066220447532,2.4124448479002885,4
-0.32025449751973567,-0.920408886198715,1.1794720882730876,1.4618278637409556,0.18648660087725277,1.5383034375750089,1
-1.021774529788885,0.6286196054749069,0.865563505163602,0.740203682182879,0.6015217106527309,0.3904694350333301,3
-1.4602905070694323,1.0122676767563197,0.9573742051633505,1.9186652608476393,0.2841111017148451,0.7147822191930236,3
-1.2225495983655956,3.7484063386838757,1.639543275665119,2.296601122091438,1.3525531807860889,0.5292162756314422,3
-0.8236689701633398,1.3207688040304486,0.8506842663821919,1.8301585181942797,0.2893997922917094,0.6835985631712128,3
1.2825928471874368,0.49258381042736454,0.1604805464637904,-0.7188178247745713,0.5300559122732217,-0.020850302182806757,4
-1.037400098854375,2.2364035399806825,1.1715722252263343,1.613515804871088,0.8770175990307532,0.4576374205612659,3
-0.6653691397592861,2.086472965568564,1.5522706509260455,-1.6278628383671996,2.525167307978289,-0.5343475888398203,0
-1.6967274285788823,4.59723400980495,2.4374818666907223,1.1823936074084238,2.7172588735060077,0.17077538508267165,3
-2.2267422364254763,-0.17232052835841927,-1.5360209203618227,-0.2635351051363575,-1.2022075422141685,-1.5823215493622342,1
1.0132167383715291,1.0872020145177665,1.9470641041058492,-0.5373007622412664,2.1338389493086485,0.9062593828144314,2
0.23619180663055273,-2.1756654943495093,-0.8840607628133359,0.13541112205322658,-1.3352941367193636,0.23148031317269596,2
-0.24898273114439506,0.358870100765329,0.7524851640856975,-1.0892319363737848,1.1946496868199938,-0.16944382432101668,4
-0.22870362500612829,-0.02414194953618276,2.0862889283408004,-0.7368039776965656,2.1005806987641162,0.9215374440865399,2
-2.1969414011809807,-0.009491092706463644,-2.069463751209593,0.31142914109097175,-1.8644048268370013,-1.7095525446600852,1
-0.6074334655542248,-0.6335376559888204,0.40908589035523546,0.0956349043178617,0.17391666746070647,0.3261623414850626,3
-0.7620392432067635,0.12585998532314302,0.11760135156430929,-1.7973287040317278,0.9032222430573835,-0.9218620898576526,0
-0.5371157282781719,0.802867588387071,1.1488018887346665,-1.3192876368923927,1.742746835134163,-0.23140686419773626,2
-1.1903842212243476,3.4816931971365435,-2.620599236527173,-1.6510477986744179,-0.7072756469258392,-3.6711280629302476,0
2.279643752116899,3.3484220964092364,-1.8808617860596077,-2.261597754053911,0.08098887661355425,-2.533296645380156,4
2.2102743970108105,1.385431003461857,0.34542139038151376,-1.2659718666858335,1.1108711931778261,-0.16715791299055116,4
-1.1409127996136783,-1.2904594340295674,-1.834420981923734,0.9060614775623195,-2.237732628846877,-0.6529494312782658,1
-2.918777527007436,0.5142446215468026,-2.0352201853515677,-0.7328361997943995,-1.2565513461621358,-2.4746747421404645,1
0.7424810634601677,-1.675429452077407,1.0558374178445291,2.9133622636869907,-0.7313470809838196,2.578574941985651,1
2.38627926895185,0.457437667680495,-0.4916122828570102,-0.40362832976766505,-0.19387056994137192,0.007504218042571953,4
-1.7473978153709604,1.5378544470834523,0.776111400200557,-1.4816214240238827,1.6900682560979932,-1.0653161173105634,2
0.3543101510183464,1.3078424235617647,-2.0537696407995276,-1.2487807273809621,-0.9359990336666913,-2.0949270955153922,4
1.844985291627188,1.4922269345212154,2.1782017451365636,-0.29505110382631894,2.30870771237672,1.2441260431577748,4
-0.5301708030273482,-0.8992416492700457,0.3909397051854352,1.1046205858590326,-0.3308204634134468,0.8411941243530737,3
-1.0389246046687224,1.0667581923134886,-1.730945648473242,-0.7907852332027318,-0.8795220443730846,-1.9912766886425723,0
2.6965979028312166,-2.502424635478075,0.5683203831119426,1.1803556884420041,-0.6566879793891822,2.30352391617276,2
-0.8131803726380818,0.48212314661130007,1.3349965016742398,-0.47983605105516636,1.47919185101619,0.26289078550508077,0
-0.17211561964849298,-2.9201771269118977,-3.084136602539431,2.7853462960576265,-4.507318252471601,0.11447466365472958,1
-1.514901532175239,-0.5664614477508219,-1.5644984642030613,0.7168210932056669,-1.7473652595892588,-0.8823750855954862,1
1.581752056983957,-0.600016280898623,-1.713368153809898,1.7502210289218283,-2.3827534450241394,0.2752809711459787,3
-0.8001346485021081,0.7365125993134176,0.38601676559372855,-1.3233146747167766,1.0792940131723066,-0.7509131296515301,0
-0.2591295108392242,-1.3170215405634127,0.5344901815481768,1.2869486625756612,-0.38872539375261334,1.2030586773394165,1
-1.7681109096347685,0.30347392200585277,-0.2246778058162966,0.40874055567704093,-0.256346872866686,-0.5159941516949835,0
1.1477552735574914,-0.8122982729231918,1.7469032186775757,0.6926836765241049,0.9923979652947796,1.9110268507209802,4
-0.01985584848954347,0.594803451718214,-0.9422271155035642,1.2083550719470078,-1.1766756467329513,-0.2549763437782608,0
-0.850475829123476,-0.17385878964041224,0.6264993910668077,-1.549246921618972,1.1667453428454801,-0.4361849182979234,0
2.321388559933663,-1.011312064032349,-0.8285345678656555,-1.8360827774103743,-0.22599139708800475,-0.37759600992890385,3
-0.9406079490906297,0.4549984569460911,1.0704737908120205,-0.023379401852600568,1.0561640198275746,0.267841318089535,0
-0.9819260734492926,-1.1382221790836224,0.7469213159743227,1.296665737654012,-0.15306879791245043,1.0965024328323905,3
2.650049425519394,-1.484904221456083,-0.3825329325932899,0.6926611153665361,-1.0263320498639061,1.19269796485377,2
3.2782020575258946,-0.2966834813094019,0.4177169412957149,-2.258922920804186,1.171033422529762,0.24343127184998414,4
2.0426354555051316,1.1601572550649473,-0.35177272382076286,-1.352247535798753,0.4988045421257617,-0.6082437590021657,4
-0.692097214830665,-0.4699130440867798,0.5432060274616117,1.083768340803218,-0.08643887134235495,0.7544289264121521,3
-1.82356976847068,-0.48041872473028036,-1.8531530155261406,0.5186372496943098,-1.88500717090602,-1.249792923158777,1
3.3707477776194272,1.7930816276547146,0.7566593473455325,0.9530946129339446,0.6019911057512933,1.2004380987472627,4
1.0477239333886905,0.3015876728197051,-0.12993704171735276,-0.34352091380922356,0.08246474602201717,-0.0444451393631462,4
1.146401194309544,-4.098098886222875,-0.09775863111911431,1.4684627644992378,-1.6947200702996308,2.095192796452293,2
0.36873041471335455,-1.5767696315426667,-0.09805058665508404,-2.2060246146624674,0.4640380190655763,-0.4194612189351839,1
-0.48611591333367876,-0.05069421330891899,0.9595036698442164,-3.022796432070658,2.0944813436776286,-0.7958579701235152,4
-3.1146216679494048,0.7154315802801365,-1.0872564722260256,0.2672065432393371,-0.8119292955422208,-1.5804707104789544,0
-1.7457010208195818,1.1728940071129823,-1.5188417874142517,1.2410622901164194,-1.5128821327783162,-1.2184001688472963,0
1.4443822431280278,1.1742400640911477,0.20190347835679612,-1.5552942267523262,1.0754945660367676,-0.5124321492727116,4
2.206201385090486,1.2876674029422863,0.008962337395678643,-1.4299915345708698,0.8679973749329163,-0.4150657559221771,4
-3.8116943631523394,-0.23774022673120787,0.004562773098885753,-0.6305403882689797,0.29268843520415844,-1.1799046911522195,0
-1.3880362068526275,0.5788542948839273,3.405114257803808,-0.4111411251579242,3.262603905944087,1.3881823875105241,1
0.39110062784372923,0.08655416294346585,0.3361395887388119,-2.740267075886412,1.45444684344777,-0.8744169502858734,4
-0.9016954484253271,1.8752260045623679,1.2093025413303342,2.5908803840648735,0.4097814399276387,1.0377287496509902,3
-1.8296369638584278,1.542132724958618,-1.2062632742533008,0.6876312816510626,-0.9224912750134728,-1.392876302156966,0
-1.6199600682746715,-0.8842628569148119,-1.1617118429139006,0.02808967147348196,-1.1845243913391372,-0.8562988285843349,1
-0.31864791651726265,-0.3552386697234079,-0.18506884049432692,-0.5822041276322334,0.008853934218111092,-0.33498058886543136,3
0.007354748118456822,-0.290474259891627,1.4321011867257025,-1.0618416442251284,1.6078193580869637,0.5232399840093829,2
-1.0577329609412518,-0.7927946004603434,0.8704682734152813,0.11325780724665047,0.5344072225171722,0.5490327908321847,3
3.0023420675026022,-2.3237401615299476,-2.182429319069114,-1.0035707184929605,-2.0633777191522977,-0.28666263901755473,3
-0.9268839668424417,2.767442911311569,1.1691242593482585,0.7120204068121945,1.3776246545626205,-0.05618508306192105,3
-4.119710246327207,2.2066733507850924,-0.15412071688520101,-3.868691027510404,2.103787034213929,-3.462881353923546,1
1.377249590016341,1.1453164765334112,-0.771647340218576,-1.1147506323989862,0.0486879730313472,-0.9345745771733557,4
-1.2799046838523878,-0.854861451588603,-0.20579104606988796,-1.0205677188663334,0.07755072952283706,-0.6310642343239292,1
1.385959385279945,1.0056938062187761,0.7325301846909565,-1.3551427999577383,1.4082311880596947,-0.0654598832695481,4
0.7844944018902307,-2.737975285452225,-2.643923266810912,-1.5824776245887708,-2.2675741101171374,-1.265100745797441,3
-1.5471660841766641,2.000946525131822,1.350144983116504,-2.604170164914024,2.760780726372861,-1.273703638714221,2
0.4412684165874642,-0.40863548048892007,-0.4808312237408703,-1.3602399496911017,0.05394176625092484,-0.6322992230349332,4
-0.3240635889196115,-0.13560842223445713,0.4231179877401863,0.14506368191096197,0.2769445847926252,0.2786907543184487,3
-2.293687468220449,-0.784507331634864,0.9112168437952841,1.0419343649062354,0.20621404951514066,0.6431110656998565,1
-2.7142657821481606,-0.007442658007387415,-1.4388592118271508,0.5654600458244025,-1.4186040509388778,-1.348825097433552,0
3.2218042486633984,-0.11950959239054093,0.957406427421168,-0.3757529316662962,0.8847557150160761,1.3024332267058505,2
1.0500521513936494,1.188170192978368,-0.06564940272293751,0.5565024487088457,-0.031684263908570355,0.10774235225186828,4
-1.125896232177264,0.8568236254136129,-1.1117328652564074,-0.36515428734296784,-0.5748268505121933,-1.3894852211506632,0
-1.2152433808788585,0.7162841471107408,-2.0602922313304366,-0.26418508535274543,-1.4631496283355256,-1.9116060576869685,0
1.0786319854083217,-0.7665690820363005,-0.5947517380869267,1.505372527198019,-1.3480746979162777,0.7805368600084793,2
2.5142140859502957,-0.6009825715169153,-0.9854621170966038,-0.8599895041275005,-0.6786559401864932,-0.1362014137174038,3
-1.742810564863388,2.198686601605104,0.1278728021744957,0.05837172995652695,0.6413136066746267,-1.0129126019759511,2
0.24429338398074574,1.3522270696225922,-1.060380413428272,1.1910819205929282,-1.0973277998004993,-0.4953831528849197,0
-3.037262904826143,1.4987292837188604,0.004569088117371667,-0.3737931241435566,0.5789192406088599,-1.3954071990971477,2
-1.3917897485933703,0.8357918363882406,-3.8229662104395183,-0.1683149686177856,-2.985061385381888,-3.038324233487441,0
1.11778514145415,0.5441085949949063,-0.36837700381506155,-0.3814987250712528,-0.050415626325754526,-0.2623977585117617,3
2.965393422746306,-0.08528356097465861,-0.8789352035085524,0.3218524085748794,-0.9722049212067004,0.3894038335640475,2
-1.1867016348660044,3.681054614228007,-1.2854747500393575,1.1193054706979892,-0.6800405982925044,-1.7390222789729357,0
-1.235492775048621,0.6255996520774111,-0.9902952143961739,0.4936097472860257,-0.884426837177305,-0.9107904183737107,0
-1.2096046245791445,-1.5122615241761665,-0.718944806138437,-0.8644335754621202,-0.5856470916891194,-0.6642443367754431,1
-1.4598032226749371,0.678102235886378,1.3370323091626515,0.6140886416138427,1.080265478365448,0.498988535439004,2
-2.144657104803991,-0.07829605939638595,-1.515195240992325,-0.556883588768303,-1.0403270235015816,-1.7004440793352043,1
-0.746751411450711,-0.33041761295053695,0.5633882166886071,0.6556758589302576,0.14521194355351064,0.5298386899699541,1
-1.894654103422381,1.7705779955194159,0.17901287318423953,0.705092502150624,0.3149567254469735,-0.6184663728298951,0
-0.9971717481230691,2.997970117680727,2.840255341410046,0.20428319754043023,3.0822036206303522,0.6705506220250254,4
-1.389731569475241,3.2152957333168226,1.7443419152469126,1.299642361936677,1.7396836703046608,0.2906675963023811,3
-0.44122095273335504,-2.046835359254294,-2.1865467163959798,1.9426980803874567,-3.169847581816885,-0.02221739906804454,2
1.9136789356527517,-0.0881481181065289,-0.22691914148991033,-1.4301351092759753,0.3464130793825049,-0.2204960192524671,4
0.4331409678637985,-1.2026681682664428,-0.5934675203010469,-2.2071580617592312,0.12622000017945845,-0.8213088884121929,3
1.3815899328624028,-0.7720991054596897,1.5318989263815386,0.12938898990411385,1.049532794216694,1.5893736216218808,4
1.2131675628637915,0.6986200171584298,1.9546481690201054,-1.4933359618169932,2.4467734897433893,0.6766579942433731,4
-1.3895671116627872,-0.0740018840182084,-0.6598292198282304,0.23402950606081874,-0.6535625528109279,-0.6454465537670936,0
-0.2775807268399544,-1.6418765823021488,-1.3705467639964857,2.179124199905001,-2.476419849002724,0.5000647008499499,1
-1.3196407331778386,0.7737281116340948,1.2971627395881962,1.3016701353313473,0.776270706987545,0.7721136492467267,3
-4.854263496771608,2.6084704305029875,-1.2198881451062418,-1.7472209087687545,0.4059466750943873,-3.5355124306461536,2
-0.966156986854946,1.262141354615634,0.9958463129857261,1.216845053831808,0.6613327189409524,0.4948683194925289,3
-0.8617551748382204,0.6474985520821362,-0.639106295221386,-1.5281934494076004,0.2655802959869128,-1.4576499581877633,0
-2.719150685987956,-0.11458198468873437,0.7966725077862007,0.32957338444107775,0.5749685310003333,-0.04084799909255324,2
-1.5535296955331064,1.323662499581529,0.5194935246209158,-0.4145773268661621,0.9658749468929225,-0.6579356264845829,2
-0.3000707188481939,2.4567442979115874,-2.0251125999984367,-0.15462494439530472,-1.086752328155981,-2.132288926332462,4
-0.33930025580167134,-1.3689539783903384,-1.2746857621680325,0.7985937514888286,-1.74716881390023,-0.12209399320225556,0
0.5396226767141132,-2.2178809013645457,0.7870261983955491,1.27342937245281,-0.3958104274874492,1.8321688002340908,2
-0.511615795271527,0.6650911836634066,1.9023880181977493,-2.3500150328743326,2.7905898183401705,-0.1542355777527078,0
2.5557950593235192,-0.829627590869698,3.14168526652581,-2.6721568347539564,3.5729696699366094,1.7198884710349323,2
-1.0824136871043324,1.3437219837732521,-1.1043068095189374,-0.42846355836503114,-0.42761522480860303,-1.5474816597155263,0
-1.0465697582501055,4.0615162054532,-1.6275047243856609,-1.1494685852505018,0.0683415424995415,-2.9858666329810086,0
-1.1452342808055258,2.294608520465117,-2.847624945494304,-2.5168856032821187,-0.8192723104676978,-3.8059737717124955,0
-0.3257989141872524,1.059835863514866,1.2225594058827365,-1.4857397068267733,1.932478440953017,-0.279101358005307,4
1.6781905391808614,0.24538388767925068,-0.39591265789146446,-0.956932242801993,0.08586670537924862,-0.28665644716570526,4
-2.0474371098647497,-0.47889703751063106,-2.7376894958923232,-0.23813896350717267,-2.3208986620240384,-2.172348922448856,1
0.19257917796332513,1.033888445932432,-0.10441897512069898,0.6155797480882161,-0.10841797382978093,-0.06692432715193106,4
2.4420670512769824,-0.6780264243766725,0.22127830799593085,0.45219497121793006,-0.21158652767615102,1.1652322949015153,2
-0.9557370678273576,-1.238045309425365,-2.9686383658543685,-2.4091817856463367,-1.807514997371461,-2.718452661818369,1
-1.5318579403922792,0.021337458133755538,0.056281782800504,-1.202786832689839,0.5916530142030929,-0.8767037920490252,3
-1.228088921269031,1.2631778874922195,1.20604748055564,0.5615413105641598,1.1233820296342845,0.2794585376490091,3
1.5848727398642026,-1.4705248760300877,-1.5774784109291458,-0.5827939941763979,-1.4898154055895003,-0.3619530990364286,3
1.8287980769624552,-0.4844485144883601,-0.7905044298116213,0.9539018703375931,-1.2329764213414247,0.5365176147966886,2
-2.3934184184057656,3.099106912263876,-1.1294910572911778,-0.7560025299481825,0.13093211147402506,-2.5716029815843644,2
-2.7961736908194035,0.3332769533544009,-0.694892079247353,0.29015553052721366,-0.5816715049156582,-1.131153457663302,0
-0.3261127275289756,1.0666891015017104,0.534178067045479,-0.5276901154821136,0.9397434191815616,-0.3007112956541647,3
-1.4179166557339347,2.671218658384022,-3.857030071710159,0.027630910871064174,-2.6623930659479487,-3.537960324923714,0
0.495771372891904,-2.8891850418156633,-1.3211566478361512,-1.3436587495808092,-1.2620546085543287,-0.37903707046717605,1
-0.02943018277142062,-1.5952960055834617,0.567639967334292,1.2913114719158059,-0.4326697598112433,1.3689575023410008,1
4.368767980791503,1.0758017806539726,0.624969788656429,-2.0241268640204253,1.5518182593733578,0.33822506490862114,4
0.629792483022543,-3.2935206412776217,0.03460542284473367,0.959542295471263,-1.1658704366571786,1.5848061897937162,2
-1.201973797242645,2.4350155442462453,1.558196322826502,1.7593935281808064,1.1979592115108402,0.6545707755692266,3
1.4989750644307713,0.35588468706014376,-0.9777638500691234,-1.4049200021060266,-0.19528694150711634,-0.9138601899839885,4
0.2629918437638197,-1.3105373734420651,-1.6314439429430296,-2.107488861786621,-0.8289232112050711,-1.4298576161941838,1
2.351685835419783,-0.7147343976707115,-0.7203917925685515,-2.39606941120718,0.17206484262466093,-0.6291350854086575,4
-1.0348585424072958,1.5286446731633696,-0.0903232985006257,0.5400132534261237,0.07805781596554438,-0.55792247838645,0
-0.9524688205812576,0.8679983018650329,0.8031711058280199,1.1098779772639427,0.44747131350970154,0.4537308476274528,3
-3.0305759952315725,2.270611933742718,0.48013716430586717,-0.8678400916585116,1.3775455411363722,-1.5426278788326198,2
0.5719570411779635,1.6714825051612485,-1.5623059574007088,2.031873702156554,-1.8136044065591628,-0.46103270350799996,0
-1.1362002311501134,1.8115333351352074,-1.9507904564396592,-0.48335739343296924,-1.0196221479670027,-2.2471409283332786,0
-1.089725612657837,0.19406748731441226,1.3276397314946795,-2.6855859476806145,2.3390762736849586,-0.6573382853349655,4
-0.142172708180331,-0.7813627792126572,-1.9334986948266855,-0.5988761482387885,-1.5897944412111555,-1.2440213872582142,4
1.5685728629118592,1.206063830695034,0.4532262372728342,-1.1373203398069938,1.1202711817866682,-0.15867958854125053,0
-2.753502725570615,0.9038952971885291,1.0827293726309386,-1.6558969401872283,1.8978422007246762,-1.019422520216097,2
2.0266529332209555,-3.822374423403032,-0.0769322750479805,3.9661457442106385,-2.681442029676256,3.3072098190830537,1
-1.7499466199194493,1.23506508414445,-0.02943653739318064,0.09681660320398144,0.2624285854370739,-0.8042234388302392,2
-0.34249681296058543,0.8286137588706044,1.3123601388213983,-0.39236849871343293,1.4950169340466508,0.3032288367325222,2
-0.9982841689577383,1.1126262390097645,-0.5022212436658506,-0.6003197632178142,0.10531659471322141,-1.1576677507919788,0
-1.5360096252125168,-1.9055905416338468,-4.862926788952804,1.5688031189958274,-5.254247468986389,-2.154472158223722,1
-1.8184985540282013,3.1508189626757392,-0.4693932421485333,0.8855969834004234,0.006900852283486969,-1.3388137633829904,0
0.07824163651719185,-2.235569548218519,-0.4818996694966279,1.6150579693012013,-1.6237142170851195,1.0807835626241122,1
-0.8449331397302963,2.4433017514948516,1.1569046271530663,1.3442773493292937,1.0226508469192406,0.3223548707618155,3
1.629572584242209,3.3097172686085132,3.2029822721423784,2.403419980674017,2.486793764800262,2.4090604411012104,4
-0.4383067488106511,-1.683338980161843,-1.4762514101080746,-0.3432496401965144,-1.511823109555293,-0.658840304690137,1
-0.4212485780158376,-0.08385702606356493,0.02692890649700108,0.5014127250266016,-0.19898185266610163,0.14432745920451906,3
-1.1805537400874138,0.8954570192760466,0.3942793100469011,-2.0522638346689415,1.4387523194117773,-1.2001817199480298,2
-0.3637260505700115,-2.1149373193574847,-0.9217694448213465,0.2448376538393302,-1.3868623082295053,0.08053734422171688,2
-1.6010338192414213,1.3513463525360747,-0.077137564394261,0.3797571035034415,0.12674489724670562,-0.7106879611151489,0
0.2694714790202568,-2.4637916423759574,-1.4381122075803547,2.2517422085504433,-2.7707010937136927,0.8793215926696742,1
2.854915730087077,-0.9922339077067899,1.275014107156756,-1.5760129305914572,1.464081237561847,1.159933715688463,4
2.3491144369968024,0.46620816182968694,0.5817687657716134,-1.6948893439441668,1.2741795156374955,0.11107669272948373,4
1.8011023764510568,0.1533834983697897,-1.4978172645610717,0.35794765674812834,-1.438080145789771,-0.35043803016821773,3
-1.1421195695271886,0.4363212174086142,-0.7886821607866806,0.5612596785065449,-0.7864828262266025,-0.6766960031958961,0
-1.3675294272840481,-0.8202101470659656,-1.1220901211892982,0.7046491983516163,-1.425431586711161,-0.5002302617613753,1
0.9177612979123364,1.3169386674068382,0.8979087765686625,0.6760982220144296,0.7785116108096539,0.6782808367065993,4
-1.1781397946930543,-0.8901008893909952,1.530587136889773,1.0236872236276788,0.6974681069861192,1.3379378542848583,1
-1.8036122746541623,0.771128261890362,-1.0623662439492922,0.9456342772396469,-1.0903363611675443,-0.955660714729591,0
-3.6433659784344288,2.8926277571823014,-0.23708955272918075,-2.0059796728409323,1.4006354407274515,-2.811480199641423,2
2.3828266527204494,0.640447081969046,0.45691757008297174,-2.040746948950935,1.3530515870763586,-0.15568519844982553,3
-3.1379997155360138,-0.359321485319116,1.890914382691446,-0.3709404356147692,1.7602928208625235,0.3025450073816212,2
1.64244490456318,1.1586632552839096,-1.249712954738507,1.13247825381983,-1.3101547803807918,-0.21565308989507692,4
-0.9020179589212863,0.9688423298805835,-1.6870226255433556,-2.340913975719483,-0.2152764456764673,-2.553441601775312,0
-1.2509778955371362,1.7923535603464151,-0.126052034632947,-1.5747646381204978,1.0044505496118363,-1.6082748264702427,2
-1.0079758063679563,-0.9184899983041483,-0.434724967307641,-0.504479274857621,-0.3569838104766222,-0.4644447893349858,0
-1.0214030984362086,0.8099121828759849,1.2555933037840492,0.7790636859822648,0.9629013283680832,0.5923333531346128,3
-0.8746990427473008,0.520596483439824,0.9071809485906953,2.3647500762067635,-0.07520801758660534,1.172579125357981,3
0.4000999624192998,-1.1001303802735132,-1.4610944508160073,-0.601207518223627,-1.2698572087754112,-0.7172070188727269,3
-1.4489858682109478,1.0733487013249958,-1.9517506252861128,0.9831965173872252,-1.8057635345553762,-1.4867693710617782,0
0.2880965021395414,1.0163686731239536,1.3128966295008748,-1.8971213592479998,2.1601330293069627,-0.2247983233645462,4
-1.2879967023174346,0.06646273199396902,1.9561958176311298,0.8279636541490769,1.3737036152257578,1.1998522875731141,2
